"year","color_name","n_pieces"
2020,Duplo Blue,6
2022,Duplo Blue,6
2024,Duplo Blue,6
1950,Duplo Lime,0
1959,Duplo Lime,0
1965,Duplo Lime,0
1975,Duplo Lime,0
1990,Duplo Lime,0
1991,Duplo Lime,0
1999,Duplo Lime,5
2000,Duplo Lime,5
2007,Duplo Lime,5
2008,Duplo Lime,5
2011,Duplo Lime,5
2013,Duplo Lime,5
2020,Duplo Lime,5
2022,Duplo Lime,5
2024,Duplo Lime,5
1950,Glow in White,0
1959,Glow in White,0
1965,Glow in White,0
1975,Glow in White,0
1990,Glow in White,0
1991,Glow in White,0
1999,Glow in White,0
2000,Glow in White,0
2007,Glow in White,0
2008,Glow in White,0
2011,Glow in White,25
2013,Glow in White,100
2020,Glow in White,330
2022,Glow in White,606
2024,Glow in White,696
1950,Modulex Clear,0
1959,Modulex Clear,0
1965,Modulex Clear,1394
1975,Modulex Clear,1394
1990,Modulex Clear,1394
1991,Modulex Clear,1394
1999,Modulex Clear,1394
2000,Modulex Clear,1394
2007,Modulex Clear,1394
2008,Modulex Clear,1394
2011,Modulex Clear,1394
2013,Modulex Clear,1394
2011,Vintage Yellow,24
2013,Vintage Yellow,24
2020,Vintage Yellow,24
2022,Vintage Yellow,24
2024,Vintage Yellow,24
1950,White,185
1959,White,3396
1965,White,6467
1975,White,18128
1990,White,46504
1991,White,50394
1999,White,80960
2000,White,84138
2007,White,135308
2008,White,150185
2011,White,185123
2013,White,207399
2020,White,339177
2022,White,407912
2024,White,456372
1978,Pearl Black,0
1995,Pearl Black,0
1996,Pearl Black,0
2002,Pearl Black,0
2017,Pearl Black,24
1957,Curry,0
1968,Curry,0
1972,Curry,0
1977,Curry,0
1989,Curry,0
1993,Curry,0
2009,Curry,10
2014,Curry,10
1957,Tan,0
1968,Tan,0
1972,Tan,0
1977,Tan,0
1989,Tan,0
1993,Tan,0
2009,Tan,1200
2014,Tan,9282
1957,Flat Silver,0
1968,Flat Silver,0
1972,Flat Silver,0
1977,Flat Silver,0
1989,Flat Silver,0
1993,Flat Silver,0
2009,Flat Silver,24
2014,Flat Silver,3743
1957,HO Red,0
1968,HO Red,9
1972,HO Red,9
1977,HO Red,9
1989,HO Red,9
1993,HO Red,9
2009,HO Red,9
2014,HO Red,9
1957,HO Titanium,0
1968,HO Titanium,1
1972,HO Titanium,1
1977,HO Titanium,1
1989,HO Titanium,1
1993,HO Titanium,1
2009,HO Titanium,1
2014,HO Titanium,1
1957,Brown,0
1968,Brown,0
1972,Brown,0
1977,Brown,0
1989,Brown,0
1993,Brown,0
2009,Brown,147
2014,Brown,147
1957,Blue,0
1968,Blue,0
1972,Blue,0
1977,Blue,0
1989,Blue,0
1993,Blue,0
2009,Blue,4219
2014,Blue,8103
1957,Violet,0
1968,Violet,0
1972,Violet,0
1977,Violet,0
1989,Violet,0
1993,Violet,0
2009,Violet,10
2014,Violet,10
1957,Metallic Copper,0
1968,Metallic Copper,0
1972,Metallic Copper,0
1977,Metallic Copper,0
1989,Metallic Copper,0
1993,Metallic Copper,0
2009,Metallic Copper,38
2014,Metallic Copper,44
1957,Modulex Foil Violet,0
1968,Modulex Foil Violet,0
1972,Modulex Foil Violet,0
1977,Modulex Foil Violet,0
1989,Modulex Foil Violet,0
1993,Modulex Foil Violet,0
2009,Modulex Foil Violet,0
2014,Modulex Foil Violet,0
1957,Modulex Gray,0
1968,Modulex Gray,2248
1972,Modulex Gray,2248
1977,Modulex Gray,2248
1989,Modulex Gray,2248
1993,Modulex Gray,2248
2009,Modulex Gray,2248
2014,Modulex Gray,2248
1957,Rust,0
1968,Rust,0
1972,Rust,0
1977,Rust,0
1989,Rust,9
1993,Rust,13
2009,Rust,31
2014,Rust,31
1957,Speckle Black-Copper,0
1968,Speckle Black-Copper,0
1972,Speckle Black-Copper,0
1977,Speckle Black-Copper,0
1989,Speckle Black-Copper,0
1993,Speckle Black-Copper,0
2009,Speckle Black-Copper,6
2014,Speckle Black-Copper,6
1957,Vintage Blue,24
1968,Vintage Blue,24
1972,Vintage Blue,24
1977,Vintage Blue,24
1989,Vintage Blue,24
1993,Vintage Blue,24
2009,Vintage Blue,24
2014,Vintage Blue,24
1957,[No Color/Any Color],12
1968,[No Color/Any Color],50
1972,[No Color/Any Color],71
1977,[No Color/Any Color],162
1989,[No Color/Any Color],634
1993,[No Color/Any Color],926
2009,[No Color/Any Color],3927
2014,[No Color/Any Color],5430
1955,Duplo Green,0
1956,Duplo Green,0
1980,Duplo Green,0
1986,Duplo Green,0
1994,Duplo Green,0
1998,Duplo Green,0
2003,Duplo Green,1
1955,Glow In Opaque,0
1956,Glow In Opaque,0
1980,Glow In Opaque,0
1986,Glow In Opaque,0
1994,Glow In Opaque,8
1998,Glow In Opaque,19
2003,Glow In Opaque,69
1955,Green,189
1956,Green,189
1980,Green,1378
1986,Green,2216
1994,Green,4435
1998,Green,9967
2003,Green,20546
1955,HO Blue,0
1956,HO Blue,0
1980,HO Blue,9
1986,HO Blue,9
1994,HO Blue,9
1998,HO Blue,9
2003,HO Blue,9
1955,HO Earth Orange,0
1956,HO Earth Orange,0
1980,HO Earth Orange,2
1986,HO Earth Orange,2
1994,HO Earth Orange,2
1998,HO Earth Orange,2
2003,HO Earth Orange,2
1955,Lavender,0
1956,Lavender,0
1980,Lavender,0
1986,Lavender,0
1994,Lavender,0
1998,Lavender,0
2003,Lavender,0
1955,Nougat,0
1956,Nougat,0
1980,Nougat,0
1986,Nougat,0
1994,Nougat,0
1998,Nougat,0
2003,Nougat,0
1955,Milky White,0
1956,Milky White,0
1980,Milky White,191
1986,Milky White,197
1994,Milky White,220
1998,Milky White,232
2003,Milky White,254
1955,Modulex Charcoal Gray,0
1956,Modulex Charcoal Gray,0
1980,Modulex Charcoal Gray,2
1986,Modulex Charcoal Gray,2
1994,Modulex Charcoal Gray,2
1998,Modulex Charcoal Gray,2
2003,Modulex Charcoal Gray,2
1955,Modulex Foil Blue,0
1956,Modulex Foil Blue,0
1980,Modulex Foil Blue,0
1986,Modulex Foil Blue,0
1994,Modulex Foil Blue,0
1998,Modulex Foil Blue,0
2003,Modulex Foil Blue,0
1955,Modulex Foil Green,0
1956,Modulex Foil Green,0
1980,Modulex Foil Green,0
1986,Modulex Foil Green,0
1994,Modulex Foil Green,0
1998,Modulex Foil Green,0
2003,Modulex Foil Green,0
1955,Modulex Pink,0
1956,Modulex Pink,0
1980,Modulex Pink,17
1986,Modulex Pink,17
1994,Modulex Pink,17
1998,Modulex Pink,17
2003,Modulex Pink,17
1955,Orange,0
1956,Orange,0
1980,Orange,0
1986,Orange,0
1994,Orange,0
1998,Orange,136
2003,Orange,2944
1955,Reddish Lilac,0
1956,Reddish Lilac,0
1980,Reddish Lilac,0
1986,Reddish Lilac,0
1994,Reddish Lilac,0
1998,Reddish Lilac,0
2003,Reddish Lilac,0
1955,Two-tone Copper,0
1956,Two-tone Copper,0
1980,Two-tone Copper,0
1986,Two-tone Copper,0
1994,Two-tone Copper,0
1998,Two-tone Copper,0
2003,Two-tone Copper,2
1954,Black,0
1969,Black,4043
1971,Black,5340
1976,Black,12020
1979,Black,18654
1981,Black,24005
1985,Black,33476
1992,Black,64034
2004,Black,183896
2010,Black,297305
1954,Bright Yellow,0
1969,Bright Yellow,0
1971,Bright Yellow,0
1976,Bright Yellow,0
1979,Bright Yellow,0
1981,Bright Yellow,0
1985,Bright Yellow,0
1992,Bright Yellow,0
2004,Bright Yellow,32
2010,Bright Yellow,96
1954,Chrome Pink,0
1969,Chrome Pink,0
1971,Chrome Pink,0
1976,Chrome Pink,0
1979,Chrome Pink,0
1981,Chrome Pink,0
1985,Chrome Pink,0
1992,Chrome Pink,0
2004,Chrome Pink,1
2010,Chrome Pink,6
1954,HO Brown,0
1969,HO Brown,1
1971,HO Brown,1
1976,HO Brown,1
1979,HO Brown,1
1981,HO Brown,1
1985,HO Brown,1
1992,HO Brown,1
2004,HO Brown,1
2010,HO Brown,1
1954,HO Blue,0
1969,HO Blue,1
1971,HO Blue,1
1976,HO Blue,1
1979,HO Blue,1
1981,HO Blue,1
1985,HO Blue,1
1992,HO Blue,1
2004,HO Blue,1
2010,HO Blue,1
1954,HO Metallic Gray,0
1969,HO Metallic Gray,2
1971,HO Metallic Gray,2
1976,HO Metallic Gray,2
1979,HO Metallic Gray,2
1981,HO Metallic Gray,2
1985,HO Metallic Gray,2
1992,HO Metallic Gray,2
2004,HO Metallic Gray,2
2010,HO Metallic Gray,2
1954,Pink,0
1969,Pink,0
1971,Pink,0
1976,Pink,0
1979,Pink,0
1981,Pink,0
1985,Pink,0
1992,Pink,14
2004,Pink,18
2010,Pink,18
1954,Modulex Foil Red,0
1969,Modulex Foil Red,0
1971,Modulex Foil Red,0
1976,Modulex Foil Red,0
1979,Modulex Foil Red,0
1981,Modulex Foil Red,0
1985,Modulex Foil Red,0
1992,Modulex Foil Red,0
2004,Modulex Foil Red,0
2010,Modulex Foil Red,0
1954,Modulex Teal Blue,0
1969,Modulex Teal Blue,1104
1971,Modulex Teal Blue,1104
1976,Modulex Teal Blue,1104
1979,Modulex Teal Blue,1104
1981,Modulex Teal Blue,1104
1985,Modulex Teal Blue,1104
1992,Modulex Teal Blue,1104
2004,Modulex Teal Blue,1104
2010,Modulex Teal Blue,1104
1954,Pastel Blue,0
1969,Pastel Blue,0
1971,Pastel Blue,0
1976,Pastel Blue,0
1979,Pastel Blue,0
1981,Pastel Blue,0
1985,Pastel Blue,0
1992,Pastel Blue,0
2004,Pastel Blue,7
2010,Pastel Blue,667
1954,Pearl Gold,0
1969,Pearl Gold,0
1971,Pearl Gold,0
1976,Pearl Gold,0
1979,Pearl Gold,0
1981,Pearl Gold,0
1985,Pearl Gold,0
1992,Pearl Gold,0
2004,Pearl Gold,6
2010,Pearl Gold,7
1954,Pink,0
1969,Pink,0
1971,Pink,0
1976,Pink,0
1979,Pink,0
1981,Pink,0
1985,Pink,0
1992,Pink,117
2004,Pink,678
2010,Pink,687
1954,Rust Orange,0
1969,Rust Orange,0
1971,Rust Orange,0
1976,Rust Orange,0
1979,Rust Orange,0
1981,Rust Orange,0
1985,Rust Orange,0
1992,Rust Orange,0
2004,Rust Orange,1
2010,Rust Orange,1
1954,Speckle Black-Silver,0
1969,Speckle Black-Silver,0
1971,Speckle Black-Silver,0
1976,Speckle Black-Silver,0
1979,Speckle Black-Silver,0
1981,Speckle Black-Silver,0
1985,Speckle Black-Silver,0
1992,Speckle Black-Silver,0
2004,Speckle Black-Silver,0
2010,Speckle Black-Silver,113
1954,Purple,0
1969,Purple,0
1971,Purple,0
1976,Purple,0
1979,Purple,0
1981,Purple,0
1985,Purple,0
1992,Purple,0
2004,Purple,138
2010,Purple,258
1954,Very Bluish Gray,0
1969,Very Bluish Gray,0
1971,Very Bluish Gray,0
1976,Very Bluish Gray,0
1979,Very Bluish Gray,0
1981,Very Bluish Gray,0
1985,Very Bluish Gray,0
1992,Very Bluish Gray,0
2004,Very Bluish Gray,35
2010,Very Bluish Gray,255
1961,Bright Blue,0
1962,Bright Blue,0
1963,Bright Blue,0
1978,Bright Blue,0
1995,Bright Blue,0
1996,Bright Blue,0
2002,Bright Blue,0
2017,Bright Blue,818
1961,Clikits Pink,0
1962,Clikits Pink,0
1963,Clikits Pink,0
1978,Clikits Pink,0
1995,Clikits Pink,0
1996,Clikits Pink,0
2002,Clikits Pink,0
2017,Clikits Pink,33
1961,Duplo Blue,0
1962,Duplo Blue,0
1963,Duplo Blue,0
1978,Duplo Blue,0
1995,Duplo Blue,0
1996,Duplo Blue,0
2002,Duplo Blue,0
2017,Duplo Blue,1
1961,HO Yellow,1
1962,HO Yellow,1
1963,HO Yellow,1
1978,HO Yellow,1
1995,HO Yellow,1
1996,HO Yellow,1
2002,HO Yellow,1
2017,HO Yellow,1
1961,Lilac,0
1962,Lilac,0
1963,Lilac,0
1978,Lilac,0
1995,Lilac,0
1996,Lilac,0
2002,Lilac,0
2017,Lilac,39
1961,Violet,0
1962,Violet,0
1963,Violet,0
1978,Violet,0
1995,Violet,53
1996,Violet,92
2002,Violet,192
2017,Violet,192
1961,Lime,0
1962,Lime,0
1963,Lime,0
1978,Lime,0
1995,Lime,0
1996,Lime,0
2002,Lime,339
2017,Lime,17930
1961,Azure,0
1962,Azure,0
1963,Azure,0
1978,Azure,0
1995,Azure,0
1996,Azure,0
2002,Azure,0
2017,Azure,4767
1961,Lime,0
1962,Lime,0
1963,Lime,0
1978,Lime,0
1995,Lime,0
1996,Lime,0
2002,Lime,92
2017,Lime,205
1961,Modulex Ochre Yellow,0
1962,Modulex Ochre Yellow,0
1963,Modulex Ochre Yellow,1107
1978,Modulex Ochre Yellow,1107
1995,Modulex Ochre Yellow,1107
1996,Modulex Ochre Yellow,1107
2002,Modulex Ochre Yellow,1107
2017,Modulex Ochre Yellow,1107
1961,Olive Green,0
1962,Olive Green,0
1963,Olive Green,0
1978,Olive Green,0
1995,Olive Green,0
1996,Olive Green,0
2002,Olive Green,0
2017,Olive Green,2631
1961,Pearl Red,0
1962,Pearl Red,0
1963,Pearl Red,0
1978,Pearl Red,0
1995,Pearl Red,0
1996,Pearl Red,0
2002,Pearl Red,0
2017,Pearl Red,19
1961,Sand Green,0
1962,Sand Green,0
1963,Sand Green,0
1978,Sand Green,0
1995,Sand Green,0
1996,Sand Green,0
2002,Sand Green,3615
2017,Sand Green,8784
1961,Sky Blue,0
1962,Sky Blue,0
1963,Sky Blue,0
1978,Sky Blue,0
1995,Sky Blue,0
1996,Sky Blue,0
2002,Sky Blue,0
2017,Sky Blue,127
1949,Chrome Blue,0
1958,Chrome Blue,0
1966,Chrome Blue,0
1973,Chrome Blue,0
1997,Chrome Blue,0
2005,Chrome Blue,3
2019,Chrome Blue,4
1949,Chrome Green,0
1958,Chrome Green,0
1966,Chrome Green,0
1973,Chrome Green,0
1997,Chrome Green,0
2005,Chrome Green,2
2019,Chrome Green,2
1949,Chrome Silver,0
1958,Chrome Silver,0
1966,Chrome Silver,0
1973,Chrome Silver,0
1997,Chrome Silver,286
2005,Chrome Silver,1055
2019,Chrome Silver,1410
1949,Orange,0
1958,Orange,0
1966,Orange,0
1973,Orange,0
1997,Orange,33
2005,Orange,1150
2019,Orange,7249
1949,Duplo Green,0
1958,Duplo Green,0
1966,Duplo Green,0
1973,Duplo Green,0
1997,Duplo Green,0
2005,Duplo Green,1
2019,Duplo Green,1
1949,Fabuland Lime,0
1958,Fabuland Lime,0
1966,Fabuland Lime,0
1973,Fabuland Lime,0
1997,Fabuland Lime,16
2005,Fabuland Lime,16
2019,Fabuland Lime,16
1949,HO Gray,0
1958,HO Gray,0
1966,HO Gray,11
1973,HO Gray,11
1997,HO Gray,11
2005,HO Gray,11
2019,HO Gray,11
1949,HO Red,0
1958,HO Red,2
1966,HO Red,2
1973,HO Red,2
1997,HO Red,2
2005,HO Red,2
2019,HO Red,2
1949,Aqua,0
1958,Aqua,0
1966,Aqua,0
1973,Aqua,0
1997,Aqua,0
2005,Aqua,0
2019,Aqua,1526
1949,Magenta,0
1958,Magenta,0
1966,Magenta,0
1973,Magenta,0
1997,Magenta,0
2005,Magenta,218
2019,Magenta,5365
1949,Modulex Foil Gray,0
1958,Modulex Foil Gray,0
1966,Modulex Foil Gray,0
1973,Modulex Foil Gray,0
1997,Modulex Foil Gray,0
2005,Modulex Foil Gray,0
2019,Modulex Foil Gray,0
1949,Modulex Blue,0
1958,Modulex Blue,0
1966,Modulex Blue,8
1973,Modulex Blue,8
1997,Modulex Blue,8
2005,Modulex Blue,8
2019,Modulex Blue,8
1949,Reddish Orange,0
1958,Reddish Orange,0
1966,Reddish Orange,0
1973,Reddish Orange,0
1997,Reddish Orange,0
2005,Reddish Orange,0
2019,Reddish Orange,0
1949,Sand Red,0
1958,Sand Red,0
1966,Sand Red,0
1973,Sand Red,0
1997,Sand Red,0
2005,Sand Red,569
2019,Sand Red,569
1949,[Unknown],0
1958,[Unknown],0
1966,[Unknown],0
1973,[Unknown],0
1997,[Unknown],0
2005,[Unknown],2
2019,[Unknown],5
1953,Bright Pink,0
1967,Bright Pink,0
1974,Bright Pink,0
1983,Bright Pink,0
1987,Bright Pink,0
2012,Bright Pink,1332
2016,Bright Pink,3679
2018,Bright Pink,4875
2021,Bright Pink,9978
1953,Turquoise,0
1967,Turquoise,0
1974,Turquoise,0
1983,Turquoise,0
1987,Turquoise,0
2012,Turquoise,1747
2016,Turquoise,1747
2018,Turquoise,2268
2021,Turquoise,9898
1953,HO Gold,0
1967,HO Gold,2
1974,HO Gold,2
1983,HO Gold,2
1987,HO Gold,2
2012,HO Gold,2
2016,HO Gold,2
2018,HO Gold,2
2021,HO Gold,2
1953,Maersk Blue,0
1967,Maersk Blue,0
1974,Maersk Blue,7
1983,Maersk Blue,122
1987,Maersk Blue,272
2012,Maersk Blue,467
2016,Maersk Blue,467
2018,Maersk Blue,467
2021,Maersk Blue,467
1953,Bluish Violet,0
1967,Bluish Violet,0
1974,Bluish Violet,0
1983,Bluish Violet,0
1987,Bluish Violet,0
2012,Bluish Violet,63
2016,Bluish Violet,63
2018,Bluish Violet,63
2021,Bluish Violet,63
1953,Modulex Terracotta,0
1967,Modulex Terracotta,1621
1974,Modulex Terracotta,1621
1983,Modulex Terracotta,1621
1987,Modulex Terracotta,1621
2012,Modulex Terracotta,1621
2016,Modulex Terracotta,1621
2018,Modulex Terracotta,1621
2021,Modulex Terracotta,1621
1953,Red,168
1967,Red,7483
1974,Red,18550
1983,Red,34220
1987,Red,44109
2012,Red,169747
2016,Red,200972
2018,Red,220816
2021,Red,260263
1953,Reddish Brown,0
1967,Reddish Brown,0
1974,Reddish Brown,0
1983,Reddish Brown,0
1987,Reddish Brown,0
2012,Reddish Brown,29081
2016,Reddish Brown,52988
2018,Reddish Brown,70519
2021,Reddish Brown,106260
1953,Tan,0
1967,Tan,0
1974,Tan,0
1983,Tan,9
1987,Tan,28
2012,Tan,37895
2016,Tan,62685
2018,Tan,84103
2021,Tan,125371
1953,Yellowish Green,0
1967,Yellowish Green,0
1974,Yellowish Green,0
1983,Yellowish Green,0
1987,Yellowish Green,0
2012,Yellowish Green,11
2016,Yellowish Green,436
2018,Yellowish Green,746
2021,Yellowish Green,1540
1950,Bright Orange,0
1959,Bright Orange,0
1965,Bright Orange,0
1975,Bright Orange,0
1990,Bright Orange,0
1991,Bright Orange,0
1999,Bright Orange,0
2000,Bright Orange,0
2007,Bright Orange,431
2008,Bright Orange,512
2011,Bright Orange,856
2013,Bright Orange,2043
2020,Bright Orange,11281
2022,Bright Orange,18398
2024,Bright Orange,23814
1950,Brown,0
1959,Brown,0
1965,Brown,0
1975,Brown,13
1990,Brown,1137
1991,Brown,1318
1999,Brown,4544
2000,Brown,5260
2007,Brown,9607
2008,Brown,9607
2011,Brown,9607
2013,Brown,9607
2020,Brown,9607
2022,Brown,9607
2024,Brown,9607
1950,Blue-Violet,0
1959,Blue-Violet,0
1965,Blue-Violet,0
1975,Blue-Violet,0
1990,Blue-Violet,0
1991,Blue-Violet,0
1999,Blue-Violet,0
2000,Blue-Violet,0
2007,Blue-Violet,10
2008,Blue-Violet,10
2011,Blue-Violet,10
2013,Blue-Violet,10
2020,Blue-Violet,10
2022,Blue-Violet,10
2024,Blue-Violet,10
1950,Bluish Gray,0
1959,Bluish Gray,0
1965,Bluish Gray,0
1975,Bluish Gray,0
1990,Bluish Gray,0
1991,Bluish Gray,0
1999,Bluish Gray,0
2000,Bluish Gray,0
2007,Bluish Gray,41972
2008,Bluish Gray,54628
2011,Bluish Gray,88395
2013,Bluish Gray,113303
2020,Bluish Gray,248337
2022,Bluish Gray,298661
2024,Bluish Gray,333253
1950,Fabuland Orange,0
1959,Fabuland Orange,0
1965,Fabuland Orange,0
1975,Fabuland Orange,0
1990,Fabuland Orange,5
1991,Fabuland Orange,5
1999,Fabuland Orange,5
2000,Fabuland Orange,5
2007,Fabuland Orange,5
2008,Fabuland Orange,5
2011,Fabuland Orange,5
2013,Fabuland Orange,5
2020,Fabuland Orange,5
2022,Fabuland Orange,5
2024,Fabuland Orange,5
1950,HO Blue-gray,0
1959,HO Blue-gray,2
1965,HO Blue-gray,2
1975,HO Blue-gray,3
1990,HO Blue-gray,3
1991,HO Blue-gray,3
1999,HO Blue-gray,3
2000,HO Blue-gray,3
2007,HO Blue-gray,3
2008,HO Blue-gray,3
2011,HO Blue-gray,3
2013,HO Blue-gray,3
2020,HO Blue-gray,3
2022,HO Blue-gray,3
2024,HO Blue-gray,3
1950,HO Cyan,0
1959,HO Cyan,1
1965,HO Cyan,1
1975,HO Cyan,1
1990,HO Cyan,1
1991,HO Cyan,1
1999,HO Cyan,1
2000,HO Cyan,1
2007,HO Cyan,1
2008,HO Cyan,1
2011,HO Cyan,1
2013,HO Cyan,1
2020,HO Cyan,1
2022,HO Cyan,1
2024,HO Cyan,1
1950,HO Gold,0
1959,HO Gold,1
1965,HO Gold,1
1975,HO Gold,1
1990,HO Gold,1
1991,HO Gold,1
1999,HO Gold,1
2000,HO Gold,1
2007,HO Gold,1
2008,HO Gold,1
2011,HO Gold,1
2013,HO Gold,1
2020,HO Gold,1
2022,HO Gold,1
2024,HO Gold,1
1950,Green,0
1959,Green,0
1965,Green,0
1975,Green,0
1990,Green,0
1991,Green,0
1999,Green,313
2000,Green,341
2007,Green,567
2008,Green,567
2011,Green,567
2013,Green,567
2020,Green,567
2022,Green,567
2024,Green,567
1950,Modulex Yellow,0
1959,Modulex Yellow,0
1965,Modulex Yellow,8
1975,Modulex Yellow,8
1990,Modulex Yellow,8
1991,Modulex Yellow,8
1999,Modulex Yellow,8
2000,Modulex Yellow,8
2007,Modulex Yellow,8
2008,Modulex Yellow,8
2011,Modulex Yellow,8
2013,Modulex Yellow,8
2020,Modulex Yellow,8
2022,Modulex Yellow,8
2024,Modulex Yellow,8
1950,Pearl Sand Blue,0
1959,Pearl Sand Blue,0
1965,Pearl Sand Blue,0
1975,Pearl Sand Blue,0
1990,Pearl Sand Blue,0
1991,Pearl Sand Blue,0
1999,Pearl Sand Blue,0
2000,Pearl Sand Blue,0
2007,Pearl Sand Blue,150
2008,Pearl Sand Blue,150
2011,Pearl Sand Blue,150
2013,Pearl Sand Blue,150
2020,Pearl Sand Blue,150
2022,Pearl Sand Blue,150
2024,Pearl Sand Blue,150
1950,Speckle DBGray-Silver,0
1959,Speckle DBGray-Silver,0
1965,Speckle DBGray-Silver,0
1975,Speckle DBGray-Silver,0
1990,Speckle DBGray-Silver,0
1991,Speckle DBGray-Silver,0
1999,Speckle DBGray-Silver,0
2000,Speckle DBGray-Silver,0
2007,Speckle DBGray-Silver,8
2008,Speckle DBGray-Silver,8
2011,Speckle DBGray-Silver,8
2013,Speckle DBGray-Silver,8
2020,Speckle DBGray-Silver,8
2022,Speckle DBGray-Silver,8
2024,Speckle DBGray-Silver,8
1950,Violet,0
1959,Violet,0
1965,Violet,0
1975,Violet,0
1990,Violet,0
1991,Violet,0
1999,Violet,13
2000,Violet,25
2007,Violet,142
2008,Violet,147
2011,Violet,147
2013,Violet,147
2020,Violet,147
2022,Violet,147
2024,Violet,147
1960,Bright Reddish Orange,0
1964,Bright Reddish Orange,0
1970,Bright Reddish Orange,0
1982,Bright Reddish Orange,0
1984,Bright Reddish Orange,0
1988,Bright Reddish Orange,0
2001,Bright Reddish Orange,0
2006,Bright Reddish Orange,16
2015,Bright Reddish Orange,16
2023,Bright Reddish Orange,16
1960,Fabuland Brown,0
1964,Fabuland Brown,0
1970,Fabuland Brown,0
1982,Fabuland Brown,16
1984,Fabuland Brown,22
1988,Fabuland Brown,51
2001,Fabuland Brown,55
2006,Fabuland Brown,55
2015,Fabuland Brown,55
2023,Fabuland Brown,55
1960,Fabuland Red,0
1964,Fabuland Red,0
1970,Fabuland Red,0
1982,Fabuland Red,2
1984,Fabuland Red,2
1988,Fabuland Red,16
2001,Fabuland Red,23
2006,Fabuland Red,23
2015,Fabuland Red,23
2023,Fabuland Red,23
1960,HO Metallic Sand Blue,1
1964,HO Metallic Sand Blue,1
1970,HO Metallic Sand Blue,1
1982,HO Metallic Sand Blue,1
1984,HO Metallic Sand Blue,1
1988,HO Metallic Sand Blue,1
2001,HO Metallic Sand Blue,1
2006,HO Metallic Sand Blue,1
2015,HO Metallic Sand Blue,1
2023,HO Metallic Sand Blue,1
1960,Metallic Gold,0
1964,Metallic Gold,0
1970,Metallic Gold,0
1982,Metallic Gold,0
1984,Metallic Gold,0
1988,Metallic Gold,0
2001,Metallic Gold,35
2006,Metallic Gold,55
2015,Metallic Gold,328
2023,Metallic Gold,2184
1960,Modulex Tile Brown,0
1964,Modulex Tile Brown,161
1970,Modulex Tile Brown,161
1982,Modulex Tile Brown,161
1984,Modulex Tile Brown,161
1988,Modulex Tile Brown,161
2001,Modulex Tile Brown,161
2006,Modulex Tile Brown,161
2015,Modulex Tile Brown,161
2023,Modulex Tile Brown,161
1960,Pearl Brown,0
1964,Pearl Brown,0
1970,Pearl Brown,0
1982,Pearl Brown,0
1984,Pearl Brown,0
1988,Pearl Brown,0
2001,Pearl Brown,0
2006,Pearl Brown,33
2015,Pearl Brown,33
2023,Pearl Brown,33
1960,Pearl Gold,0
1964,Pearl Gold,0
1970,Pearl Gold,0
1982,Pearl Gold,0
1984,Pearl Gold,0
1988,Pearl Gold,0
2001,Pearl Gold,0
2006,Pearl Gold,226
2015,Pearl Gold,9279
2023,Pearl Gold,40875
1960,Purple,0
1964,Purple,0
1970,Purple,0
1982,Purple,0
1984,Purple,0
1988,Purple,0
2001,Purple,638
2006,Purple,1000
2015,Purple,1000
2023,Purple,1000
1960,Speckle Black-Gold,0
1964,Speckle Black-Gold,0
1970,Speckle Black-Gold,0
1982,Speckle Black-Gold,0
1984,Speckle Black-Gold,0
1988,Speckle Black-Gold,0
2001,Speckle Black-Gold,0
2006,Speckle Black-Gold,0
2015,Speckle Black-Gold,4
2023,Speckle Black-Gold,4
1960,Very Gray,0
1964,Very Gray,0
1970,Very Gray,0
1982,Very Gray,0
1984,Very Gray,0
1988,Very Gray,0
2001,Very Gray,35
2006,Very Gray,56
2015,Very Gray,56
2023,Very Gray,56
1960,Very Orange,0
1964,Very Orange,0
1970,Very Orange,0
1982,Very Orange,0
1984,Very Orange,0
1988,Very Orange,0
2001,Very Orange,15
2006,Very Orange,16
2015,Very Orange,16
2023,Very Orange,16
1960,Vintage Red,31
1964,Vintage Red,31
1970,Vintage Red,31
1982,Vintage Red,31
1984,Vintage Red,31
1988,Vintage Red,31
2001,Vintage Red,31
2006,Vintage Red,31
2015,Vintage Red,31
2023,Vintage Red,31
1953,Blue,108
1967,Blue,4089
1974,Blue,8833
1983,Blue,19026
1987,Blue,26078
2012,Blue,108676
2016,Blue,134970
2018,Blue,149860
2021,Blue,178408
1953,Coral,0
1967,Coral,0
1974,Coral,0
1983,Coral,0
1987,Coral,0
2012,Coral,0
2016,Coral,0
2018,Coral,0
2021,Coral,2657
1953,Brown,0
1967,Brown,0
1974,Brown,0
1983,Brown,0
1987,Brown,0
2012,Brown,2427
2016,Brown,5645
2018,Brown,7315
2021,Brown,12790
1953,Red,0
1967,Red,0
1974,Red,0
1983,Red,0
1987,Red,0
2012,Red,11993
2016,Red,18184
2018,Red,22873
2021,Red,32812
1953,HO Aqua,0
1967,HO Aqua,1
1974,HO Aqua,1
1983,HO Aqua,1
1987,HO Aqua,1
2012,HO Aqua,1
2016,HO Aqua,1
2018,HO Aqua,1
2021,HO Aqua,1
1953,HO Sand Green,0
1967,HO Sand Green,1
1974,HO Sand Green,1
1983,HO Sand Green,1
1987,HO Sand Green,1
2012,HO Sand Green,1
2016,HO Sand Green,1
2018,HO Sand Green,1
2021,HO Sand Green,1
1953,Modulex Foil Yellow,0
